,EAS,EUR,AFR,AMR,SAS,left,right
137309,0.275,0.025,0.0,0.4,0.30000000000000004,14844049.0,14844079.0
137323,0.27848101265822783,0.02531645569620253,0.0,0.4050632911392405,0.2911392405063291,14845337.0,14845599.0
137338,0.28750000000000003,0.025,0.0,0.4,0.28750000000000003,14847740.0,14847892.0
137346,0.27848101265822783,0.02531645569620253,0.0,0.4050632911392405,0.2911392405063291,14848869.0,14849165.0
137356,0.28205128205128205,0.02564102564102564,0.0,0.41025641025641024,0.28205128205128205,14849901.0,14850007.0
137365,0.28571428571428575,0.025974025974025976,0.0,0.4155844155844156,0.27272727272727276,14850725.0,14850762.0
137406,0.28205128205128205,0.02564102564102564,0.0,0.4230769230769231,0.2692307692307692,14856477.0,14856605.0
137410,0.29333333333333333,0.02666666666666667,0.0,0.4133333333333334,0.26666666666666666,14857085.0,14857511.0
137435,0.28571428571428575,0.025974025974025976,0.0,0.4025974025974026,0.28571428571428575,14861488.0,14861581.0
137461,0.2894736842105263,0.02631578947368421,0.0,0.39473684210526316,0.2894736842105263,14865054.0,14865156.0
137466,0.29870129870129875,0.025974025974025976,0.0,0.38961038961038963,0.28571428571428575,14865384.0,14865410.0
137486,0.2948717948717949,0.02564102564102564,0.0,0.3974358974358974,0.28205128205128205,14867378.0,14867422.0
137490,0.29870129870129875,0.025974025974025976,0.0,0.4025974025974026,0.27272727272727276,14867518.0,14867581.0
137530,0.3026315789473684,0.02631578947368421,0.0,0.40789473684210525,0.2631578947368421,14871624.0,14871690.0
137588,0.3150684931506849,0.0273972602739726,0.0,0.4246575342465753,0.2328767123287671,14878385.0,14878513.0
137599,0.3194444444444444,0.027777777777777776,0.0,0.4305555555555555,0.2222222222222222,14879203.0,14879250.0
137610,0.3194444444444444,0.027777777777777776,0.0,0.4444444444444444,0.20833333333333331,14881208.0,14881209.0
137612,0.2948717948717949,0.02564102564102564,0.0,0.47435897435897434,0.20512820512820512,14881214.0,14881286.0
137664,0.29870129870129875,0.025974025974025976,0.0,0.48051948051948057,0.19480519480519481,14886753.0,14887008.0
137689,0.3026315789473684,0.02631578947368421,0.0,0.48684210526315785,0.18421052631578946,14889029.0,14889067.0
137701,0.3066666666666667,0.02666666666666667,0.0,0.48000000000000004,0.18666666666666668,14890121.0,14890140.0
137746,0.2972972972972973,0.02702702702702703,0.0,0.4864864864864865,0.1891891891891892,14895423.0,14895624.0
137751,0.29333333333333333,0.02666666666666667,0.0,0.49333333333333335,0.18666666666666668,14895950.0,14895953.0
137779,0.3026315789473684,0.02631578947368421,0.0,0.48684210526315785,0.18421052631578946,14898744.0,14898831.0
137792,0.3066666666666667,0.02666666666666667,0.0,0.49333333333333335,0.17333333333333334,14900428.0,14900629.0
137806,0.3026315789473684,0.02631578947368421,0.0,0.48684210526315785,0.18421052631578946,14901771.0,14901839.0
137813,0.3066666666666667,0.02666666666666667,0.0,0.49333333333333335,0.17333333333333334,14902522.0,14902607.0
137867,0.2972972972972973,0.02702702702702703,0.0,0.5,0.17567567567567569,14908337.0,14908377.0
137868,0.3066666666666667,0.02666666666666667,0.0,0.49333333333333335,0.17333333333333334,14908377.0,14908478.0
137895,0.28750000000000003,0.08750000000000001,0.0,0.4625,0.1625,14910802.0,14910945.0
137897,0.28205128205128205,0.08974358974358974,0.0,0.4615384615384615,0.16666666666666666,14911050.0,14911176.0
137903,0.27848101265822783,0.08860759493670886,0.0,0.46835443037974683,0.16455696202531644,14911487.0,14911605.0
137907,0.275,0.08750000000000001,0.0,0.47500000000000003,0.1625,14911737.0,14911899.0
137930,0.28205128205128205,0.08974358974358974,0.0,0.48717948717948717,0.14102564102564102,14914072.0,14914128.0
137948,0.28571428571428575,0.09090909090909091,0.0,0.48051948051948057,0.14285714285714288,14915326.0,14915372.0
137977,0.28205128205128205,0.08974358974358974,0.0,0.48717948717948717,0.14102564102564102,14917836.0,14917849.0
137980,0.27848101265822783,0.08860759493670886,0.0,0.49367088607594933,0.13924050632911392,14917896.0,14918348.0
138015,0.275,0.08750000000000001,0.0125,0.48750000000000004,0.1375,14921278.0,14921291.0
138073,0.12698412698412698,0.09523809523809523,0.0,0.6984126984126984,0.07936507936507936,14928189.0,14928369.0
138077,0.12903225806451613,0.08064516129032258,0.0,0.7096774193548387,0.08064516129032258,14928775.0,14928843.0
138081,0.11864406779661017,0.0847457627118644,0.0,0.7457627118644068,0.05084745762711865,14928972.0,14929180.0
138084,0.11666666666666667,0.08333333333333333,0.0,0.75,0.05,14929281.0,14929326.0
138086,0.11475409836065574,0.0819672131147541,0.0,0.7540983606557378,0.04918032786885246,14929356.0,14929390.0
138107,0.11666666666666667,0.06666666666666667,0.0,0.7666666666666666,0.05,14931832.0,14931870.0
138145,0.1320754716981132,0.03773584905660377,0.0,0.7924528301886792,0.03773584905660377,14936336.0,14936337.0
138247,0.14,0.04,0.0,0.78,0.04,14946331.0,14946446.0
138259,0.0,1.0,0.0,0.0,0.0,14947469.0,14947474.0
138453,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,14967506.0,14968003.0
138884,0.5,0.0,0.0,0.5,0.0,15013245.0,15013509.0
138980,0.0,0.0,0.0,1.0,0.0,15026129.0,15026138.0
138985,0.23750000000000002,0.025,0.037500000000000006,0.525,0.17500000000000002,15026527.0,15026547.0
138999,0.24050632911392406,0.02531645569620253,0.0379746835443038,0.5316455696202531,0.16455696202531644,15027847.0,15028034.0
139064,0.24358974358974358,0.02564102564102564,0.038461538461538464,0.5384615384615384,0.15384615384615385,15035371.0,15035450.0
139067,0.24675324675324678,0.025974025974025976,0.03896103896103896,0.5454545454545455,0.14285714285714288,15035513.0,15035657.0
139084,0.28125,0.03125,0.0,0.65625,0.03125,15037280.0,15037290.0
139206,0.2698412698412698,0.031746031746031744,0.0,0.6666666666666666,0.031746031746031744,15049422.0,15049702.0
139216,0.29032258064516125,0.0,0.0,0.6774193548387096,0.03225806451612903,15051464.0,15051505.0
139246,0.27868852459016397,0.0,0.0,0.6885245901639344,0.03278688524590164,15054393.0,15054436.0
139276,0.2463768115942029,0.0,0.0,0.7246376811594203,0.028985507246376812,15056861.0,15056949.0
139282,0.2,0.0,0.0,0.7692307692307693,0.03076923076923077,15057236.0,15057244.0
139288,0.203125,0.0,0.0,0.765625,0.03125,15057398.0,15057510.0
139289,0.20634920634920634,0.0,0.0,0.7619047619047619,0.031746031746031744,15057510.0,15057540.0
139290,0.18333333333333332,0.0,0.0,0.7833333333333333,0.03333333333333333,15057540.0,15057764.0
139295,0.19298245614035087,0.0,0.0,0.7719298245614035,0.03508771929824561,15058088.0,15058093.0
139307,0.15517241379310345,0.0,0.017241379310344827,0.7931034482758621,0.034482758620689655,15058907.0,15058922.0
139365,0.125,0.0,0.017857142857142856,0.8214285714285714,0.03571428571428571,15064634.0,15064638.0
139382,0.012987012987012988,0.15584415584415584,0.06493506493506494,0.5584415584415585,0.2077922077922078,15065757.0,15065857.0
139383,0.013333333333333334,0.16,0.05333333333333334,0.56,0.21333333333333335,15065857.0,15066102.0
139389,0.0,0.15277777777777776,0.05555555555555555,0.5833333333333333,0.20833333333333331,15066439.0,15066460.0
139390,0.0,0.14084507042253522,0.056338028169014086,0.5915492957746479,0.2112676056338028,15066460.0,15066692.0
139391,0.0,0.125,0.0625,0.65625,0.15625,15066692.0,15067075.0
139660,0.0,0.13846153846153847,0.06153846153846154,0.6461538461538462,0.15384615384615385,15098388.0,15098422.0
139834,0.0,0.15,0.06666666666666667,0.7,0.08333333333333333,15119358.0,15119520.0
139838,0.0,0.13846153846153847,0.06153846153846154,0.6461538461538462,0.15384615384615385,15119865.0,15119951.0
139851,0.0,0.13636363636363635,0.06060606060606061,0.6515151515151515,0.15151515151515152,15120647.0,15120727.0
139856,0.0,0.13432835820895522,0.05970149253731343,0.6417910447761194,0.16417910447761194,15120795.0,15120835.0
139862,0.0,0.13636363636363635,0.06060606060606061,0.6363636363636364,0.16666666666666669,15121922.0,15122017.0
139864,0.0,0.13846153846153847,0.06153846153846154,0.6307692307692307,0.16923076923076924,15122023.0,15122025.0
139994,0.0,0.13636363636363635,0.06060606060606061,0.6212121212121212,0.18181818181818182,15134110.0,15134418.0
140043,0.0,0.16176470588235295,0.058823529411764705,0.6029411764705882,0.1764705882352941,15139345.0,15139547.0
140050,0.0,0.15942028985507248,0.057971014492753624,0.6086956521739131,0.17391304347826086,15140023.0,15140102.0
140064,0.014084507042253521,0.16901408450704225,0.056338028169014086,0.5915492957746479,0.16901408450704225,15141004.0,15141010.0
140068,0.013888888888888888,0.16666666666666666,0.05555555555555555,0.5972222222222222,0.16666666666666666,15141096.0,15141377.0
140102,0.014084507042253521,0.16901408450704225,0.056338028169014086,0.5915492957746479,0.16901408450704225,15143931.0,15144010.0
140103,0.013888888888888888,0.16666666666666666,0.05555555555555555,0.5972222222222222,0.16666666666666666,15144010.0,15144012.0
140105,0.0,0.06451612903225806,0.0,0.6129032258064516,0.3225806451612903,15144014.0,15144058.0
140123,0.0,0.03333333333333333,0.0,0.6666666666666666,0.3,15145544.0,15145562.0
140144,0.0,0.18181818181818182,0.030303030303030304,0.6666666666666667,0.12121212121212122,15147279.0,15147381.0
140224,0.029411764705882353,0.1764705882352941,0.029411764705882353,0.6176470588235294,0.14705882352941177,15156626.0,15156645.0
140230,0.0,0.1935483870967742,0.03225806451612903,0.6129032258064516,0.16129032258064516,15156759.0,15156967.0
140360,0.0,0.2,0.03333333333333333,0.6,0.16666666666666666,15171982.0,15172200.0
140367,0.0,0.1935483870967742,0.03225806451612903,0.6129032258064516,0.16129032258064516,15172581.0,15172595.0
140388,0.0,0.1875,0.0625,0.59375,0.15625,15174561.0,15174778.0
140405,0.0,0.1935483870967742,0.06451612903225806,0.5806451612903225,0.16129032258064516,15176773.0,15177061.0
140437,0.0,0.2,0.06666666666666667,0.5666666666666667,0.16666666666666666,15180938.0,15181074.0
140469,0.0,0.20689655172413793,0.06896551724137931,0.5862068965517241,0.13793103448275862,15185599.0,15185604.0
140480,0.0,0.25,0.05,0.6000000000000001,0.1,15186264.0,15186290.0
140519,0.0,0.23529411764705882,0.058823529411764705,0.7058823529411764,0.0,15191076.0,15191165.0
140549,0.0,0.1875,0.0625,0.75,0.0,15193956.0,15194193.0
140640,0.0,0.2,0.06666666666666667,0.7333333333333333,0.0,15205724.0,15205837.0
140654,0.0,0.1875,0.0625,0.75,0.0,15207464.0,15207627.0
140716,0.0,0.0,0.0,1.0,0.0,15216004.0,15216195.0
141267,0.0,0.047619047619047616,0.0,0.9047619047619047,0.047619047619047616,15275804.0,15275906.0
141388,1.0,0.0,0.0,0.0,0.0,15289241.0,15289533.0
141509,0.0,0.0,0.0,1.0,0.0,15304482.0,15304617.0
142090,0.0625,0.28125,0.0,0.59375,0.0625,15368054.0,15368064.0
142102,0.0,0.09090909090909091,0.0,0.8636363636363636,0.045454545454545456,15368676.0,15368706.0
142107,0.0,0.043478260869565216,0.0,0.9130434782608695,0.043478260869565216,15368977.0,15369044.0
142117,0.0,0.03571428571428571,0.0,0.9285714285714285,0.03571428571428571,15369823.0,15369854.0
142238,0.0,0.03333333333333333,0.0,0.9,0.06666666666666667,15382345.0,15382416.0
142269,0.0,0.034482758620689655,0.0,0.9310344827586207,0.034482758620689655,15385184.0,15385339.0
142271,0.0,0.0,0.0,1.0,0.0,15385387.0,15385539.0
142721,0.25,0.0,0.0,0.75,0.0,15433649.0,15433692.0
142726,0.2857142857142857,0.0,0.0,0.7142857142857142,0.0,15434162.0,15434172.0
142737,0.16666666666666666,0.0,0.0,0.8333333333333333,0.0,15434768.0,15434838.0
143898,0.25,0.0,0.0,0.75,0.0,15553077.0,15553290.0
143911,0.0,0.0,0.0,1.0,0.0,15554716.0,15554753.0
143913,0.24396642182581324,0.3300104931794334,0.03672612801678909,0.17681007345225605,0.2124868835257083,15554896.0,15554950.0
143915,0.2440944881889764,0.33018372703412074,0.03622047244094488,0.17690288713910762,0.2125984251968504,15555034.0,15555203.0
143916,0.24281984334203655,0.32845953002610967,0.04073107049608355,0.17650130548302873,0.21148825065274152,15555203.0,15555287.0
143920,0.24224598930481284,0.332620320855615,0.034224598930481284,0.17807486631016042,0.21283422459893048,15555358.0,15555436.0
143921,0.25170068027210885,0.27210884353741494,0.05442176870748299,0.2312925170068027,0.19047619047619047,15555436.0,15555463.0
143923,0.26618705035971224,0.2733812949640288,0.05035971223021583,0.2446043165467626,0.16546762589928057,15555482.0,15555539.0
143925,0.4864864864864865,0.05405405405405406,0.08108108108108109,0.2972972972972973,0.08108108108108109,15555571.0,15555617.0
143940,0.5,0.05555555555555555,0.05555555555555555,0.3055555555555555,0.08333333333333333,15556738.0,15556783.0
143946,0.4857142857142857,0.05714285714285714,0.05714285714285714,0.3142857142857143,0.08571428571428572,15557228.0,15557290.0
143947,0.41666666666666663,0.041666666666666664,0.0,0.4583333333333333,0.08333333333333333,15557290.0,15557447.0
143956,0.4444444444444444,0.037037037037037035,0.037037037037037035,0.4074074074074074,0.07407407407407407,15558292.0,15558300.0
143959,0.41666666666666663,0.0,0.041666666666666664,0.4583333333333333,0.08333333333333333,15558569.0,15558837.0
143960,0.36,0.0,0.04,0.44,0.16,15558837.0,15559162.0
143961,0.2857142857142857,0.0,0.0,0.5357142857142857,0.17857142857142855,15559162.0,15559323.0
143963,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,15559396.0,15559422.0
143965,0.3448275862068966,0.0,0.0,0.5172413793103449,0.13793103448275862,15559463.0,15559488.0
143967,0.3142857142857143,0.0,0.0,0.45714285714285713,0.22857142857142856,15559612.0,15559677.0
143968,0.15492957746478875,0.0,0.5070422535211268,0.22535211267605634,0.11267605633802817,15559677.0,15559862.0
143969,0.15714285714285714,0.0,0.5,0.22857142857142856,0.11428571428571428,15559862.0,15559882.0
143972,0.11224489795918366,0.0,0.6326530612244897,0.17346938775510204,0.08163265306122448,15560119.0,15560167.0
143976,0.11111111111111112,0.0,0.6363636363636365,0.17171717171717174,0.08080808080808081,15560395.0,15560486.0
143980,0.11458333333333333,0.0,0.625,0.17708333333333331,0.08333333333333333,15560615.0,15560619.0
143981,0.11702127659574468,0.0,0.6170212765957447,0.18085106382978722,0.0851063829787234,15560619.0,15560680.0
143982,0.12631578947368421,0.0,0.6105263157894737,0.17894736842105263,0.08421052631578947,15560680.0,15560791.0
143983,0.0,0.0,0.0,1.0,0.0,15560791.0,15560813.0
144945,0.25,0.0,0.0,0.75,0.0,15647259.0,15647436.0
145012,0.16666666666666666,0.0,0.0,0.8333333333333333,0.0,15652151.0,15652159.0
145025,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,15653292.0,15653455.0
145029,0.125,0.0,0.0,0.875,0.0,15653613.0,15653636.0
145087,0.1111111111111111,0.0,0.0,0.7777777777777777,0.1111111111111111,15658021.0,15658033.0
145115,0.1,0.0,0.0,0.7000000000000001,0.2,15659161.0,15659165.0
145120,0.0,0.0,0.0,0.7777777777777777,0.2222222222222222,15659422.0,15659425.0
145127,0.0,0.0,0.0,0.75,0.25,15659619.0,15659740.0
145319,0.0,0.0,0.0,0.7142857142857142,0.2857142857142857,15677071.0,15677092.0
145401,0.125,0.0,0.0,0.625,0.25,15685084.0,15685085.0
145431,0.0,0.0,0.0,1.0,0.0,15687535.0,15687671.0
145865,0.39999999999999997,0.01818181818181818,0.0,0.5818181818181818,0.0,15727720.0,15727872.0
145992,0.4074074074074074,0.018518518518518517,0.0,0.5740740740740741,0.0,15736877.0,15737010.0
145994,0.4067796610169492,0.01694915254237288,0.0,0.576271186440678,0.0,15737076.0,15737089.0
146006,0.4,0.016666666666666666,0.0,0.5833333333333334,0.0,15738230.0,15738249.0
146008,0.39999999999999997,0.0,0.0,0.6,0.0,15738259.0,15738332.0
146016,0.38596491228070173,0.0,0.0,0.6140350877192982,0.0,15739026.0,15739037.0
146145,0.375,0.0,0.0,0.625,0.0,15751951.0,15752018.0
146174,0.36363636363636365,0.0,0.0,0.6363636363636364,0.0,15754334.0,15754397.0
146202,0.35185185185185186,0.0,0.0,0.6481481481481481,0.0,15755990.0,15756003.0
146265,0.34615384615384615,0.0,0.0,0.6538461538461539,0.0,15762203.0,15762204.0
146267,0.35185185185185186,0.0,0.0,0.6481481481481481,0.0,15762226.0,15762320.0
146285,0.375,0.0,0.0,0.625,0.0,15764420.0,15764585.0
146287,0.38596491228070173,0.0,0.0,0.6140350877192982,0.0,15764821.0,15764860.0
146367,0.3684210526315789,0.0,0.0,0.631578947368421,0.0,15773378.0,15773571.0
146404,0.3793103448275862,0.0,0.0,0.6206896551724138,0.0,15776427.0,15776447.0
146509,0.3728813559322034,0.0,0.0,0.6271186440677966,0.0,15785838.0,15785853.0
146557,0.3793103448275862,0.0,0.0,0.6206896551724138,0.0,15790159.0,15790171.0
146586,0.3728813559322034,0.0,0.0,0.6271186440677966,0.0,15792744.0,15792910.0
146595,0.3833333333333333,0.0,0.0,0.6166666666666667,0.0,15793334.0,15793433.0
146623,0.39344262295081966,0.0,0.0,0.6065573770491803,0.0,15795823.0,15795880.0
146640,0.390625,0.0,0.0,0.609375,0.0,15796658.0,15796659.0
146655,0.38461538461538464,0.0,0.0,0.6153846153846154,0.0,15797589.0,15797596.0
146669,0.3787878787878788,0.0,0.0,0.6212121212121212,0.0,15798211.0,15798227.0
146673,0.36923076923076925,0.0,0.0,0.6307692307692307,0.0,15798323.0,15798405.0
146674,0.3787878787878788,0.0,0.0,0.6212121212121212,0.0,15798405.0,15798423.0
146677,0.3880597014925373,0.0,0.0,0.6119402985074627,0.0,15798934.0,15798954.0
146710,0.3787878787878788,0.0,0.0,0.6212121212121212,0.0,15801348.0,15801554.0
146711,0.3880597014925373,0.0,0.0,0.6119402985074627,0.0,15801554.0,15801600.0
146713,0.390625,0.0,0.0,0.609375,0.0,15801763.0,15801999.0
146718,0.3968253968253968,0.0,0.0,0.6031746031746031,0.0,15802641.0,15802960.0
146739,0.4,0.0,0.0,0.6000000000000001,0.0,15804604.0,15804632.0
146743,0.46428571428571425,0.0,0.0,0.5357142857142857,0.0,15804909.0,15804910.0
146745,0.4727272727272727,0.0,0.0,0.5272727272727272,0.0,15805018.0,15805034.0
146755,0.46428571428571425,0.0,0.0,0.5357142857142857,0.0,15805740.0,15805754.0
146784,0.45614035087719296,0.0,0.0,0.5438596491228069,0.0,15808643.0,15808679.0
146792,0.46551724137931033,0.0,0.0,0.5344827586206896,0.0,15809791.0,15809990.0
146893,0.4576271186440678,0.0,0.0,0.5423728813559322,0.0,15818132.0,15818161.0
146944,0.4754098360655738,0.0,0.0,0.5245901639344263,0.0,15822900.0,15822953.0
147071,0.4838709677419355,0.0,0.0,0.5161290322580645,0.0,15833630.0,15833746.0
147115,1.0,0.0,0.0,0.0,0.0,15837346.0,15837484.0
147262,0.0,0.0,0.0,1.0,0.0,15851864.0,15851922.0
148658,0.125,0.0,0.0,0.875,0.0,15995291.0,15995348.0
148691,0.0,0.0,0.0,1.0,0.0,15999153.0,15999228.0
149273,0.4,0.0,0.0,0.6000000000000001,0.0,16055113.0,16055171.0
149277,0.2857142857142857,0.0,0.0,0.7142857142857142,0.0,16055382.0,16055474.0
149284,0.25,0.0,0.0,0.75,0.0,16066456.0,16066567.0
149381,0.028169014084507043,0.028169014084507043,0.056338028169014086,0.8591549295774648,0.028169014084507043,16076022.0,16076129.0
149382,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.8857142857142857,0.02857142857142857,16076129.0,16076374.0
149383,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.8985507246376812,0.028985507246376812,16076374.0,16076450.0
149386,0.014705882352941176,0.029411764705882353,0.029411764705882353,0.8970588235294118,0.029411764705882353,16076569.0,16076647.0
149387,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.8985507246376812,0.028985507246376812,16076647.0,16076678.0
149405,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.9117647058823529,0.029411764705882353,16078384.0,16078474.0
149421,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9253731343283582,0.029850746268656716,16079533.0,16079822.0
149457,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.8888888888888888,0.06944444444444445,16082412.0,16082453.0
149491,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.8904109589041096,0.0684931506849315,16084893.0,16085201.0
149494,0.0759493670886076,0.012658227848101266,0.02531645569620253,0.8227848101265822,0.06329113924050633,16085297.0,16085298.0
149609,0.10714285714285714,0.011904761904761904,0.047619047619047616,0.7738095238095237,0.05952380952380952,16095140.0,16095544.0
149625,0.1111111111111111,0.012345679012345678,0.04938271604938271,0.7654320987654321,0.06172839506172839,16098470.0,16098487.0
149627,0.10714285714285714,0.011904761904761904,0.047619047619047616,0.7738095238095237,0.05952380952380952,16098498.0,16098596.0
149658,0.10588235294117647,0.011764705882352941,0.047058823529411764,0.7764705882352941,0.058823529411764705,16101901.0,16102254.0
149660,0.11827956989247312,0.010752688172043012,0.05376344086021506,0.7526881720430109,0.06451612903225806,16102315.0,16102316.0
149684,0.10869565217391304,0.010869565217391304,0.05434782608695652,0.7608695652173912,0.06521739130434782,16105401.0,16105546.0
149714,0.11956521739130435,0.010869565217391304,0.05434782608695652,0.75,0.06521739130434782,16110234.0,16110253.0
149748,0.11827956989247312,0.010752688172043012,0.05376344086021506,0.7526881720430109,0.06451612903225806,16113503.0,16113545.0
149758,0.11702127659574468,0.010638297872340425,0.05319148936170213,0.7553191489361702,0.06382978723404255,16115161.0,16115217.0
149787,0.11827956989247312,0.010752688172043012,0.043010752688172046,0.7634408602150539,0.06451612903225806,16117414.0,16117690.0
149878,0.10891089108910891,0.009900990099009901,0.1188118811881188,0.7029702970297029,0.0594059405940594,16128300.0,16128361.0
149919,0.10679611650485436,0.009708737864077669,0.13592233009708737,0.6893203883495145,0.058252427184466014,16133017.0,16133074.0
149922,0.1262135922330097,0.009708737864077669,0.11650485436893203,0.6893203883495145,0.058252427184466014,16133112.0,16133123.0
149935,0.201318154583583,0.20091871380067905,0.2640303574995007,0.1384062312762133,0.19532654284002396,16133525.0,16133529.0
149936,0.13953488372093023,0.0,0.046511627906976744,0.7441860465116279,0.06976744186046512,16133529.0,16133671.0
149947,0.14285714285714285,0.0,0.023809523809523808,0.7619047619047619,0.07142857142857142,16135290.0,16135308.0
149984,0.14634146341463417,0.0,0.024390243902439025,0.7560975609756098,0.07317073170731708,16139383.0,16139385.0
149987,0.15000000000000002,0.0,0.0,0.775,0.07500000000000001,16139393.0,16139584.0
150036,0.14634146341463417,0.0,0.024390243902439025,0.7560975609756098,0.07317073170731708,16144288.0,16144938.0
150038,0.13953488372093023,0.023255813953488372,0.023255813953488372,0.7209302325581395,0.09302325581395349,16144958.0,16145275.0
150064,0.13636363636363635,0.022727272727272728,0.022727272727272728,0.7272727272727273,0.09090909090909091,16149062.0,16149226.0
150071,0.13333333333333333,0.022222222222222223,0.022222222222222223,0.7333333333333334,0.08888888888888889,16149657.0,16149825.0
150079,0.15555555555555556,0.022222222222222223,0.022222222222222223,0.7111111111111111,0.08888888888888889,16150487.0,16150690.0
150089,0.15217391304347827,0.021739130434782608,0.021739130434782608,0.717391304347826,0.08695652173913043,16151567.0,16151578.0
150095,0.14893617021276595,0.02127659574468085,0.02127659574468085,0.7234042553191489,0.0851063829787234,16151960.0,16152044.0
150197,0.14583333333333331,0.020833333333333332,0.020833333333333332,0.7083333333333333,0.10416666666666666,16161255.0,16161486.0
150243,0.16326530612244897,0.02040816326530612,0.02040816326530612,0.6938775510204082,0.1020408163265306,16165824.0,16165825.0
150272,0.19607843137254902,0.0196078431372549,0.0196078431372549,0.6666666666666666,0.09803921568627451,16168372.0,16168382.0
150273,0.19230769230769232,0.019230769230769232,0.019230769230769232,0.6730769230769231,0.09615384615384616,16168382.0,16168401.0
150283,0.18867924528301885,0.018867924528301886,0.018867924528301886,0.6792452830188679,0.09433962264150943,16168761.0,16168771.0
150304,0.18181818181818182,0.01818181818181818,0.01818181818181818,0.6909090909090909,0.09090909090909091,16170882.0,16170997.0
150324,0.17857142857142855,0.017857142857142856,0.03571428571428571,0.6785714285714285,0.08928571428571427,16172381.0,16172412.0
150351,0.16666666666666666,0.018518518518518517,0.018518518518518517,0.7037037037037037,0.09259259259259259,16174817.0,16174866.0
150529,0.18,0.02,0.02,0.68,0.1,16191529.0,16191642.0
150544,0.16326530612244897,0.02040816326530612,0.02040816326530612,0.6938775510204082,0.1020408163265306,16192329.0,16192374.0
150555,0.16666666666666666,0.020833333333333332,0.020833333333333332,0.6875,0.10416666666666666,16192983.0,16193132.0
150575,0.1702127659574468,0.02127659574468085,0.02127659574468085,0.6808510638297872,0.10638297872340426,16194508.0,16194576.0
150585,0.18181818181818182,0.022727272727272728,0.022727272727272728,0.6590909090909091,0.11363636363636365,16195235.0,16195321.0
150605,0.19047619047619047,0.0,0.023809523809523808,0.6666666666666666,0.11904761904761904,16196828.0,16196850.0
150614,0.2222222222222222,0.0,0.027777777777777776,0.6944444444444444,0.05555555555555555,16197558.0,16197604.0
150631,0.22857142857142856,0.0,0.02857142857142857,0.6857142857142857,0.05714285714285714,16198613.0,16198771.0
150849,0.1724137931034483,0.0,0.0,0.7586206896551724,0.06896551724137931,16221111.0,16221239.0
151042,0.17857142857142855,0.0,0.0,0.75,0.07142857142857142,16236652.0,16236817.0
151068,0.201318154583583,0.20091871380067905,0.2640303574995007,0.1384062312762133,0.19532654284002396,16239136.0,16239846.0
151086,0.0,0.0,0.0,1.0,0.0,16240372.0,16240406.0
151110,0.25,0.0,0.0,0.75,0.0,16241793.0,16242137.0
151121,0.4,0.0,0.0,0.6000000000000001,0.0,16243194.0,16243576.0
151247,0.36363636363636365,0.0,0.0,0.6363636363636364,0.0,16253892.0,16254033.0
151277,0.30000000000000004,0.0,0.0,0.7000000000000001,0.0,16257484.0,16257663.0
151316,0.3333333333333333,0.0,0.08333333333333333,0.5833333333333333,0.0,16261514.0,16261550.0
151363,0.38461538461538464,0.0,0.07692307692307693,0.5384615384615385,0.0,16265062.0,16265188.0
151440,0.4,0.0,0.06666666666666667,0.5333333333333333,0.0,16273196.0,16273202.0
151464,0.5263157894736842,0.0,0.05263157894736842,0.42105263157894735,0.0,16275043.0,16275169.0
151547,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,16282421.0,16282447.0
151682,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,16299324.0,16299617.0
151856,0.5555555555555556,0.0,0.0,0.38888888888888884,0.05555555555555555,16322775.0,16322917.0
151894,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,16327492.0,16327815.0
151896,0.5625,0.0,0.0,0.4375,0.0,16327825.0,16327843.0
152011,0.6,0.0,0.0,0.4,0.0,16340660.0,16341042.0
152022,0.6470588235294118,0.0,0.0,0.3529411764705882,0.0,16342149.0,16342173.0
152057,0.625,0.0,0.0,0.375,0.0,16345825.0,16345958.0
152130,0.6,0.0,0.0,0.4,0.0,16353445.0,16353450.0
152149,0.6428571428571428,0.0,0.0,0.3571428571428571,0.0,16355349.0,16355385.0
152157,0.625,0.0,0.0,0.375,0.0,16356845.0,16356859.0
152164,0.6470588235294118,0.0,0.0,0.3529411764705882,0.0,16357650.0,16357666.0
152195,0.6,0.0,0.0,0.4,0.0,16361914.0,16362025.0
152371,0.4,0.0,0.0,0.6000000000000001,0.0,16384826.0,16384864.0
152444,0.0,0.0,0.0,1.0,0.0,16395685.0,16395783.0
153416,0.20754716981132074,0.03773584905660377,0.0,0.7547169811320754,0.0,16493899.0,16493904.0
153426,0.19999999999999998,0.03636363636363636,0.0,0.7636363636363636,0.0,16494919.0,16494950.0
153440,0.19642857142857142,0.03571428571428571,0.017857142857142856,0.75,0.0,16495890.0,16495917.0
